Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
844,0.0,0.0,0.16115938427555968,0.29043993423941555
845,0.0,0.0,0.1642593561870092,0.28993696256194956
846,0.0,0.0,0.16327141150471508,0.2894786266297225
847,0.0,0.0,0.16222574619183178,0.28899216024616947
848,0.0,0.0,0.16116305537043593,0.28853382431394237
849,0.0,0.0,0.16116305537043593,0.2880754883817153
850,0.0,0.0,0.16116305537043593,0.29348895278162884
851,0.0,0.0,0.16116305537043593,0.29301785841288597
852,0.0,0.0,0.16116305537043593,0.29254505569487366
853,0.0,0.0,0.16116305537043593,0.2919721023656781
854,0.0,0.0,0.16116305537043593,0.2914883882247415
855,0.0,0.0,0.16116305537043593,0.29098006446920793
856,0.0,0.0,0.16116305537043593,0.2905015425245027
857,0.0,0.0,0.16116305537043593,0.2899136684705109
858,0.0,0.0,0.16116305537043593,0.2894351465258057
859,0.0,0.0,0.16116305537043593,0.2889684140271262
860,0.0,0.0,0.16116305537043593,0.2884109102651914
861,0.0,0.0,0.16055391939624727,0.2879271961242548
862,0.0,0.0,0.15988425571107814,0.28745610175551195
863,0.0,0.0,0.15916631850327576,0.28699256822080066
864,0.0,0.0,0.1583551333309258,0.28651404627609545
865,0.0,0.0,0.15743713705183704,0.2860018356900456
866,0.0,0.0,0.15644919236954297,0.28550728380099943
867,0.0,0.0,0.1553992658049764,0.28493433047180383
868,0.0,0.0,0.15433657498358064,0.2844245947573262
869,0.0,0.0,0.15433657498358064,0.2839291173168959
870,0.0,0.0,0.15433657498358064,0.28335616398770036
871,0.0,0.0,0.15433657498358064,0.282883361269688
872,0.0,0.0,0.15433657498358064,0.28241621467943295
873,0.0,0.0,0.15433657498358064,0.2818432613502374
874,0.0,0.0,0.15433657498358064,0.2813487094611912
875,0.0,0.0,0.15433657498358064,0.280870187516486
876,0.0,0.0,0.15433657498358064,0.28036045180200836
877,0.0,0.0,0.15433657498358064,0.27989371930332885
878,0.0,0.0,0.15433657498358064,0.2792826141362612
879,0.0,0.0,0.15433657498358064,0.2787704035502114
880,0.0,0.0,0.15433657498358064,0.2782976008321991
881,0.0,0.0,0.15372743900939195,0.27781262482912383
882,0.0,0.0,0.15305777532422277,0.2773167693622337
883,0.0,0.0,0.1523398381164204,0.2768405570493061
884,0.0,0.0,0.1515286529440705,0.27637341045905106
885,0.0,0.0,0.1506106566649817,0.2758788585700049
886,0.0,0.0,0.1496227119826876,0.2754117119797498
887,0.0,0.0,0.14857278541812108,0.2749331900350446
888,0.0,0.0,0.15143293390943488,0.2801880481374559
889,0.0,0.0,0.15143293390943488,0.27971453302937066
890,0.0,0.0,0.15143293390943488,0.27922104555199273
891,0.0,0.0,0.15143293390943488,0.27870161521537096
892,0.0,0.0,0.15143293390943488,0.27819574932783087
893,0.0,0.0,0.15143293390943488,0.2777204608601521
894,0.0,0.0,0.15143293390943488,0.2771549536573521
895,0.0,0.0,0.15143293390943488,0.2766555037753171
896,0.0,0.0,0.15143293390943488,0.27616718933699813
897,0.0,0.0,0.15143293390943488,0.27569367422891294
898,0.0,0.0,0.15143293390943488,0.275200186751535
899,0.0,0.0,0.15143293390943488,0.2747118723132161
900,0.0,0.0,0.15143293390943488,0.27423658384553734
901,0.0,0.0,0.1508112994444083,0.2736133515309303
902,0.0,0.0,0.15012482860085755,0.27313806306325156
903,0.0,0.0,0.14939029870790962,0.2726627745955728
904,0.0,0.0,0.14857545411993384,0.27220558351084523
905,0.0,0.0,0.14764843089225993,0.2715527610137025
906,0.0,0.0,0.1466458195940696,0.2710644465753836
907,0.0,0.0,0.1455744832999219,0.27617146624125666
908,0.0,0.0,0.1446931448797275,0.27564246895615124
909,0.0,0.0,0.1446931448797275,0.2751577472474842
910,0.0,0.0,0.1446931448797275,0.27466560767883913
911,0.0,0.0,0.1446931448797275,0.27418276340603137
912,0.0,0.0,0.1446931448797275,0.2736906238373864
913,0.0,0.0,0.1446931448797275,0.27318463910717455
914,0.0,0.0,0.1446931448797275,0.2725013703990847
915,0.0,0.0,0.1446931448797275,0.2719587697266652
916,0.0,0.0,0.1446931448797275,0.2714161690542457
917,0.0,0.0,0.1446931448797275,0.2709202561382776
918,0.0,0.0,0.1446931448797275,0.2704207178085867
919,0.0,0.0,0.1446931448797275,0.26993609823501435
920,0.0,0.0,0.1446931448797275,0.2694097246787266
921,0.0,0.0,0.1440715104147009,0.26890840747154166
922,0.0,0.0,0.14338503957115015,0.2684236857628746
923,0.0,0.0,0.14265050967820225,0.2679241474331837
924,0.0,0.0,0.1418356650902264,0.2674282345172156
925,0.0,0.0,0.1409086418625525,0.2669286961875247
926,0.0,0.0,0.13990603056436224,0.26644397447885765
927,0.0,0.0,0.13883469427021447,0.2659613434997719
928,0.0,0.0,0.14159383285632918,0.2654752523044557
929,0.0,0.0,0.14159383285632918,0.26497933938848756
930,0.0,0.0,0.14159383285632918,0.264450865437448
931,0.0,0.0,0.14159383285632918,0.2639448807072362
932,0.0,0.0,0.14159383285632918,0.2634527411385911
933,0.0,0.0,0.14159383285632918,0.2628963115140177
934,0.0,0.0,0.14159383285632918,0.2623903267838059
935,0.0,0.0,0.14159383285632918,0.26188900957662103
936,0.0,0.0,0.14159383285632918,0.26140637859753535
937,0.0,0.0,0.14159383285632918,0.26092374761844966
938,0.0,0.0,0.14159383285632918,0.260379627555992
939,0.0,0.0,0.14159383285632918,0.25978887434109144
940,0.0,0.0,0.14159383285632918,0.2593027831457753
941,0.0,0.0,0.14095886861761311,0.2588166919504591
942,0.0,0.0,0.14025742277368952,0.2583107072202473
943,0.0,0.0,0.13950557878239547,0.25779507126949947
944,0.0,0.0,0.13867964604804886,0.25726393382173796
945,0.0,0.0,0.13773806054503007,0.25677179425309293
946,0.0,0.0,0.13672066239946787,0.2618623923962996
947,0.0,0.0,0.13567178465189403,0.2613356497701396
948,0.0,0.0,0.14253945187130385,0.2607687664869237
949,0.0,0.0,0.14253945187130385,0.2602271654206958
950,0.0,0.0,0.14253945187130385,0.25972036914984853
951,0.0,0.0,0.14253945187130385,0.2592033374230837
952,0.0,0.0,0.14253945187130385,0.25869654115223634
953,0.0,0.0,0.14253945187130385,0.25818481059508097
954,0.0,0.0,0.14253945187130385,0.25768166085040206
955,0.0,0.0,0.14253945187130385,0.2571864622048573
956,0.0,0.0,0.14253945187130385,0.2566448611386295
957,0.0,0.0,0.14253945187130385,0.25603713551985696
958,0.0,0.0,0.14253945187130385,0.2555303392490096
959,0.0,0.0,0.14253945187130385,0.26667397916469077
960,0.0,0.0,0.14253945187130385,0.26614076915520674
961,0.0,0.0,0.14187698416941089,0.2655628470521126
962,0.0,0.0,0.14116188114664951,0.2650456751947826
963,0.0,0.0,0.14037099806243963,0.2645168406735227
964,0.0,0.0,0.139512981075919,0.26398800615226276
965,0.0,0.0,0.13853673171932038,0.2634268385081369
966,0.0,0.0,0.13749416317083418,0.26291266596300517
967,0.0,0.0,0.1402938901433409,0.262334743859911
968,0.0,0.0,0.1402938901433409,0.26181350340555726
969,0.0,0.0,0.1402938901433409,0.26118162205458106
970,0.0,0.0,0.1402938901433409,0.2606644501972511
971,0.0,0.0,0.1402938901433409,0.26015322786806644
972,0.0,0.0,0.1402938901433409,0.2596351263573022
973,0.0,0.0,0.1402938901433409,0.25908932376937893
974,0.0,0.0,0.1402938901433409,0.2585466067484548
975,0.0,0.0,0.1402938901433409,0.2579825033676625
976,0.0,0.0,0.1402938901433409,0.25745310482799316
977,0.0,0.0,0.1402938901433409,0.2568608840841351
978,0.0,0.0,0.1402938901433409,0.2622475798239481
979,0.0,0.0,0.1402938901433409,0.2617270815290897
980,0.0,0.0,0.1402938901433409,0.2673095825446656
981,0.0,0.0,0.13961530056301052,0.2666549412083894
982,0.0,0.0,0.13888354079731577,0.26609732740345793
983,0.0,0.0,0.13809171170681644,0.26555204522512643
984,0.0,0.0,0.1412575959619841,0.26498925103537
985,0.0,0.0,0.14024356515624523,0.2644173374991857
986,0.0,0.0,0.13915934862458437,0.2638597236942542
987,0.0,0.0,0.1424265927517051,0.2697251489005143
988,0.0,0.0,0.1424265927517051,0.2691369404744628
989,0.0,0.0,0.1424265927517051,0.2685793330162045
990,0.0,0.0,0.1424265927517051,0.26802868209224484
991,0.0,0.0,0.1424265927517051,0.2674718034628547
992,0.0,0.0,0.1424265927517051,0.2669141960045964
993,0.0,0.0,0.1424265927517051,0.26636805341415143
994,0.0,0.0,0.1424265927517051,0.26582191082370643
995,0.0,0.0,0.1424265927517051,0.2652712598997467
996,0.0,0.0,0.1424265927517051,0.2646915839495529
997,0.0,0.0,0.1424265927517051,0.2640971086127153
998,0.0,0.0,0.1424265927517051,0.26354468115599394
999,0.0,0.0,0.1424265927517051,0.26297983434022165
1000,0.0,0.0,0.1424265927517051,0.2624229557108315
